,loss,conv,fa,cl,asp,ad,dataset,acc lp,best_values
80,GraphFactorization,GAT,0.5,0.01,3,2,0.50.50.0132,0.6625907014243483,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.006918165879185344, 'lmbda': 0.712545894227535}"
81,GraphFactorization,SAGE,0.5,0.01,3,5,0.50.50.0135,0.5712165476729835,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.30000000000000004, 'size of network, number of convs': 3, 'lr': 0.008489879541989894, 'lmbda': 0.20801842244211896}"
82,GraphFactorization,GCN,0.5,0.01,3,5,0.50.50.0135,0.725897920604915,"{'hidden_layer': 256, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.005243902499710049, 'lmbda': 0.3275884545214821}"
83,GraphFactorization,GAT,0.5,0.01,3,5,0.50.50.0135,0.7274133325001171,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.007001565359049251, 'lmbda': 0.54539973388352}"
84,GraphFactorization,SAGE,0.5,0.01,3,20,0.50.50.01320,0.5572328329369798,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.1, 'size of network, number of convs': 3, 'lr': 0.009568208263656794, 'lmbda': 0.30505199158882024}"
85,GraphFactorization,GCN,0.5,0.01,3,20,0.50.50.01320,0.6633193370986921,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.008646558617423665, 'lmbda': 0.7095208957334416}"
86,GraphFactorization,GAT,0.5,0.01,3,20,0.50.50.01320,0.6911786563614744,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.008724121406079494, 'lmbda': 0.07934979981900803}"
87,GraphFactorization,SAGE,0.5,0.01,4,2,0.50.50.0142,0.5310233170902049,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.2, 'size of network, number of convs': 3, 'lr': 0.009326891229844073, 'lmbda': 0.05147017829527993}"
88,GraphFactorization,GCN,0.5,0.01,4,2,0.50.50.0142,0.6305296741321567,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.00788440150614682, 'lmbda': 0.33760402765218905}"
89,GraphFactorization,GAT,0.5,0.01,4,2,0.50.50.0142,0.6351010301423787,"{'hidden_layer': 128, 'out_layer': 32, 'dropout': 0.5, 'size of network, number of convs': 3, 'lr': 0.006050413003201206, 'lmbda': 0.06003068084962274}"
90,GraphFactorization,SAGE,0.5,0.01,4,5,0.50.50.0145,0.6247356879943614,"{'hidden_layer': 64, 'out_layer': 32, 'dropout': 0.0, 'size of network, number of convs': 3, 'lr': 0.007748040489972344, 'lmbda': 0.2141632373116376}"
